project,experiment,iteration,stim_id,gameID,condition,study_phase,trialNum,stimuli_set,author_name,collection_name,level_name,width,height,layout,boxes,start_position.x,start_position.y,select_response,select_rt,rate_response,rate_rt,solveDuration,solved,boxesSolved,attempt_nInputEvents,attempt_nMovesAttempted,attempt_nMoved,attempt_nPushed,attempt_nRestart,attempt_nUndo
fun-puzzles,fun-puzzles-exp1,production2,6790956f96019241f9c4f666,7209-f522767f-26aa-4a22-b50a-17f64304a083,difficult,test,7,A,jacques-duthen,Sokogen-990602-Levels,34,8.0,7.0,"['########', '##@ ####', '##$$   #', '#  $ # #', '# # ...#', '#   ####', '########']","[{'x': 2, 'y': 2, 'state': '$'}, {'x': 3, 'y': 2, 'state': '$'}, {'x': 3, 'y': 3, 'state': '$'}]",2.0,1.0,6.0,563.0,8.0,2915.0,244.0,1,3,386,281,251,42,2,103
fun-puzzles,fun-puzzles-exp1,production2,6790956f96019241f9c4f669,2839-a3cd9207-4f4c-4db0-a0db-5d16fa3e57ac,difficult,test,5,A,david-w-skinner,Microban,104,9.0,9.0,"['    #####', '#####   #', '#    $  #', '#  $#$#@#', '### #   #', '  # ... #', '  ###  ##', '    #  #', '    ####']","[{'x': 5, 'y': 2, 'state': '$'}, {'x': 3, 'y': 3, 'state': '$'}, {'x': 5, 'y': 3, 'state': '$'}]",7.0,3.0,4.0,1293.4000000357628,10.0,1608.0,,0,0,135,125,120,26,9,1
fun-puzzles,fun-puzzles-exp1,production2,6790956f96019241f9c4f66c,4733-c6a6e973-18d8-4b07-9e81-737cf6b3fe7b,difficult,test,7,A,jacques-duthen,Sokogen-990602-Levels,34,8.0,7.0,"['########', '##@ ####', '##$$   #', '#  $ # #', '# # ...#', '#   ####', '########']","[{'x': 2, 'y': 2, 'state': '$'}, {'x': 3, 'y': 2, 'state': '$'}, {'x': 3, 'y': 3, 'state': '$'}]",2.0,1.0,6.0,1116.0999999996275,7.0,1491.0,239.0,1,3,219,211,202,43,4,4
fun-puzzles,fun-puzzles-exp1,production2,6790956f96019241f9c4f668,0047-f873669a-075a-4f22-80d2-c33cd8217451,difficult,test,6,A,jacques-duthen,Sokogen-990602-Levels,38,8.0,6.0,"['#####', '#. .####', '#$$    #', '#@$#   #', '# .    #', '########']","[{'x': 1, 'y': 2, 'state': '$'}, {'x': 2, 'y': 2, 'state': '$'}, {'x': 2, 'y': 3, 'state': '$'}]",1.0,3.0,5.0,1667.3999999999069,10.0,1490.0,,0,2,222,192,141,38,4,26
fun-puzzles,fun-puzzles-exp1,production2,6790956f96019241f9c4f667,6110-7c3fd621-28f8-4d65-b650-9c8fcc6290c8,difficult,test,7,A,jacques-duthen,Sokogen-990602-Levels,38,8.0,6.0,"['#####', '#. .####', '#$$    #', '#@$#   #', '# .    #', '########']","[{'x': 1, 'y': 2, 'state': '$'}, {'x': 2, 'y': 2, 'state': '$'}, {'x': 2, 'y': 3, 'state': '$'}]",1.0,3.0,5.0,6049.5,10.0,1836.0,,0,2,128,120,117,26,3,5
fun-puzzles,fun-puzzles-exp1,production2,6790956f96019241f9c4f666,7209-f522767f-26aa-4a22-b50a-17f64304a083,difficult,test,8,A,jacques-duthen,Sokogen-990602-Levels,35,8.0,6.0,"['######', '#@ * ###', '# #    #', '#.$$.# #', '#      #', '########']","[{'x': 3, 'y': 1, 'state': '*'}, {'x': 2, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '$'}]",1.0,1.0,7.0,1243.5,6.0,3614.0,240.0,1,3,308,301,293,38,7,0
fun-puzzles,fun-puzzles-exp1,production2,6790956f96019241f9c4f66e,8548-f432b403-c1b9-4c23-b610-38229bfe78ab,difficult,test,1,A,david-w-skinner,Microban,67,7.0,8.0,"['#####', '#   ##', '# #  #', '#@$*.##', '##  . #', ' # $# #', ' ##   #', '  #####']","[{'x': 2, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '*'}, {'x': 3, 'y': 5, 'state': '$'}]",1.0,3.0,0.0,6360.70000000298,10.0,3774.0,,0,1,209,198,173,25,4,7
fun-puzzles,fun-puzzles-exp1,production2,6790956f96019241f9c4f66b,9390-86c56e18-f87b-46d4-9a5e-f44e363d8f6c,difficult,test,5,A,david-w-skinner,Microban,104,9.0,9.0,"['    #####', '#####   #', '#    $  #', '#  $#$#@#', '### #   #', '  # ... #', '  ###  ##', '    #  #', '    ####']","[{'x': 5, 'y': 2, 'state': '$'}, {'x': 3, 'y': 3, 'state': '$'}, {'x': 5, 'y': 3, 'state': '$'}]",7.0,3.0,4.0,1769.4000000059605,10.0,1422.0,,0,0,10,9,8,0,1,0
fun-puzzles,fun-puzzles-exp1,production2,6790956f96019241f9c4f66a,4874-8b3ae495-d2ac-48be-9f34-6a6c65fb844f,difficult,test,5,A,david-w-skinner,Microban,104,9.0,9.0,"['    #####', '#####   #', '#    $  #', '#  $#$#@#', '### #   #', '  # ... #', '  ###  ##', '    #  #', '    ####']","[{'x': 5, 'y': 2, 'state': '$'}, {'x': 3, 'y': 3, 'state': '$'}, {'x': 5, 'y': 3, 'state': '$'}]",7.0,3.0,4.0,1780.0,10.0,1847.0,,0,2,405,388,223,30,4,13
fun-puzzles,fun-puzzles-exp1,production2,6790956f96019241f9c4f669,2839-a3cd9207-4f4c-4db0-a0db-5d16fa3e57ac,difficult,test,6,A,jacques-duthen,Sokogen-990602-Levels,38,8.0,6.0,"['#####', '#. .####', '#$$    #', '#@$#   #', '# .    #', '########']","[{'x': 1, 'y': 2, 'state': '$'}, {'x': 2, 'y': 2, 'state': '$'}, {'x': 2, 'y': 3, 'state': '$'}]",1.0,3.0,5.0,1149.6000000238419,8.0,958.0,,0,2,129,124,123,37,3,2
fun-puzzles,fun-puzzles-exp1,production2,6790956f96019241f9c4f66c,4733-c6a6e973-18d8-4b07-9e81-737cf6b3fe7b,difficult,test,8,A,jacques-duthen,Sokogen-990602-Levels,35,8.0,6.0,"['######', '#@ * ###', '# #    #', '#.$$.# #', '#      #', '########']","[{'x': 3, 'y': 1, 'state': '*'}, {'x': 2, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '$'}]",1.0,1.0,7.0,1131.0,10.0,1029.0,,0,2,228,214,209,26,5,9
fun-puzzles,fun-puzzles-exp1,production2,6790956f96019241f9c4f668,0047-f873669a-075a-4f22-80d2-c33cd8217451,difficult,test,7,A,jacques-duthen,Sokogen-990602-Levels,34,8.0,7.0,"['########', '##@ ####', '##$$   #', '#  $ # #', '# # ...#', '#   ####', '########']","[{'x': 2, 'y': 2, 'state': '$'}, {'x': 3, 'y': 2, 'state': '$'}, {'x': 3, 'y': 3, 'state': '$'}]",2.0,1.0,6.0,4218.399999999907,10.0,1505.0,,0,1,129,107,102,36,6,16
fun-puzzles,fun-puzzles-exp1,production2,6790956f96019241f9c4f667,6110-7c3fd621-28f8-4d65-b650-9c8fcc6290c8,difficult,test,8,A,david-w-skinner,Microban,104,9.0,9.0,"['    #####', '#####   #', '#    $  #', '#  $#$#@#', '### #   #', '  # ... #', '  ###  ##', '    #  #', '    ####']","[{'x': 5, 'y': 2, 'state': '$'}, {'x': 3, 'y': 3, 'state': '$'}, {'x': 5, 'y': 3, 'state': '$'}]",7.0,3.0,4.0,5005.300000011921,9.0,1626.0,,0,0,157,139,129,31,4,14
fun-puzzles,fun-puzzles-exp1,production2,6790956f96019241f9c4f66b,9390-86c56e18-f87b-46d4-9a5e-f44e363d8f6c,difficult,test,6,A,jacques-duthen,Sokogen-990602-Levels,38,8.0,6.0,"['#####', '#. .####', '#$$    #', '#@$#   #', '# .    #', '########']","[{'x': 1, 'y': 2, 'state': '$'}, {'x': 2, 'y': 2, 'state': '$'}, {'x': 2, 'y': 3, 'state': '$'}]",1.0,3.0,5.0,1428.699999988079,10.0,1978.0,,0,0,13,13,13,0,0,0
fun-puzzles,fun-puzzles-exp1,production2,6790956f96019241f9c4f66a,4874-8b3ae495-d2ac-48be-9f34-6a6c65fb844f,difficult,test,6,A,jacques-duthen,Sokogen-990602-Levels,38,8.0,6.0,"['#####', '#. .####', '#$$    #', '#@$#   #', '# .    #', '########']","[{'x': 1, 'y': 2, 'state': '$'}, {'x': 2, 'y': 2, 'state': '$'}, {'x': 2, 'y': 3, 'state': '$'}]",1.0,3.0,5.0,1916.0,9.0,2390.0,,0,2,197,153,140,37,3,41
fun-puzzles,fun-puzzles-exp1,production2,6790956f96019241f9c4f669,2839-a3cd9207-4f4c-4db0-a0db-5d16fa3e57ac,difficult,test,7,A,jacques-duthen,Sokogen-990602-Levels,34,8.0,7.0,"['########', '##@ ####', '##$$   #', '#  $ # #', '# # ...#', '#   ####', '########']","[{'x': 2, 'y': 2, 'state': '$'}, {'x': 3, 'y': 2, 'state': '$'}, {'x': 3, 'y': 3, 'state': '$'}]",2.0,1.0,6.0,965.3000000119209,9.0,1147.0,,0,0,81,77,73,23,3,1
fun-puzzles,fun-puzzles-exp1,production2,6790956f96019241f9c4f668,0047-f873669a-075a-4f22-80d2-c33cd8217451,difficult,test,8,A,jacques-duthen,Sokogen-990602-Levels,35,8.0,6.0,"['######', '#@ * ###', '# #    #', '#.$$.# #', '#      #', '########']","[{'x': 3, 'y': 1, 'state': '*'}, {'x': 2, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '$'}]",1.0,1.0,7.0,1772.5,10.0,1819.0,,0,2,240,206,143,29,2,32
fun-puzzles,fun-puzzles-exp1,production2,6790956f96019241f9c4f66b,9390-86c56e18-f87b-46d4-9a5e-f44e363d8f6c,difficult,test,7,A,jacques-duthen,Sokogen-990602-Levels,34,8.0,7.0,"['########', '##@ ####', '##$$   #', '#  $ # #', '# # ...#', '#   ####', '########']","[{'x': 2, 'y': 2, 'state': '$'}, {'x': 3, 'y': 2, 'state': '$'}, {'x': 3, 'y': 3, 'state': '$'}]",2.0,1.0,6.0,3340.600000023842,10.0,1776.0,,0,0,39,38,37,13,1,0
fun-puzzles,fun-puzzles-exp1,production2,6790956f96019241f9c4f66a,4874-8b3ae495-d2ac-48be-9f34-6a6c65fb844f,difficult,test,7,A,jacques-duthen,Sokogen-990602-Levels,34,8.0,7.0,"['########', '##@ ####', '##$$   #', '#  $ # #', '# # ...#', '#   ####', '########']","[{'x': 2, 'y': 2, 'state': '$'}, {'x': 3, 'y': 2, 'state': '$'}, {'x': 3, 'y': 3, 'state': '$'}]",2.0,1.0,6.0,1424.0,10.0,2417.0,,0,0,151,126,98,24,3,22
fun-puzzles,fun-puzzles-exp1,production2,6790956f96019241f9c4f669,2839-a3cd9207-4f4c-4db0-a0db-5d16fa3e57ac,difficult,test,8,A,jacques-duthen,Sokogen-990602-Levels,35,8.0,6.0,"['######', '#@ * ###', '# #    #', '#.$$.# #', '#      #', '########']","[{'x': 3, 'y': 1, 'state': '*'}, {'x': 2, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '$'}]",1.0,1.0,7.0,981.8000000119209,9.0,1152.0,,0,2,92,87,78,12,5,0
fun-puzzles,fun-puzzles-exp1,production2,6790956f96019241f9c4f66e,8548-f432b403-c1b9-4c23-b610-38229bfe78ab,difficult,test,3,A,jacques-duthen,Sokogen-990602-Levels,18,7.0,7.0,"['#######', '#  ####', '#   ###', '#$ $@##', '#. #$ #', '#  . .#', '#######']","[{'x': 1, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '$'}, {'x': 4, 'y': 4, 'state': '$'}]",4.0,3.0,3.0,184055.10000000894,10.0,5256.0,211.0,1,3,110,105,99,29,4,1
fun-puzzles,fun-puzzles-exp1,production2,6790956f96019241f9c4f66b,9390-86c56e18-f87b-46d4-9a5e-f44e363d8f6c,difficult,test,8,A,jacques-duthen,Sokogen-990602-Levels,35,8.0,6.0,"['######', '#@ * ###', '# #    #', '#.$$.# #', '#      #', '########']","[{'x': 3, 'y': 1, 'state': '*'}, {'x': 2, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '$'}]",1.0,1.0,7.0,2844.5999999940395,10.0,3735.0,,0,1,7,7,7,0,0,0
fun-puzzles,fun-puzzles-exp1,production2,6790956f96019241f9c4f66a,4874-8b3ae495-d2ac-48be-9f34-6a6c65fb844f,difficult,test,8,A,jacques-duthen,Sokogen-990602-Levels,35,8.0,6.0,"['######', '#@ * ###', '# #    #', '#.$$.# #', '#      #', '########']","[{'x': 3, 'y': 1, 'state': '*'}, {'x': 2, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '$'}]",1.0,1.0,7.0,1427.8999999761581,8.0,1731.0,,0,2,221,216,177,20,5,0
fun-puzzles,fun-puzzles-exp1,production2,6790956f96019241f9c4f66e,8548-f432b403-c1b9-4c23-b610-38229bfe78ab,difficult,test,4,A,jacques-duthen,Sokogen-990602-Levels,35,8.0,6.0,"['######', '#@ * ###', '# #    #', '#.$$.# #', '#      #', '########']","[{'x': 3, 'y': 1, 'state': '*'}, {'x': 2, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '$'}]",1.0,1.0,7.0,46156.20000000298,10.0,2838.0,,0,2,146,129,121,18,2,15
fun-puzzles,fun-puzzles-exp1,production2,6790956f96019241f9c4f66e,8548-f432b403-c1b9-4c23-b610-38229bfe78ab,difficult,test,5,A,jacques-duthen,Sokogen-990602-Levels,13,8.0,6.0,"['######', '#@   ##', '# .$* ##', '# #$.  #', '#      #', '########']","[{'x': 3, 'y': 2, 'state': '$'}, {'x': 4, 'y': 2, 'state': '*'}, {'x': 3, 'y': 3, 'state': '$'}]",1.0,1.0,1.0,4350.0,10.0,3208.0,,0,2,152,134,124,20,4,14
fun-puzzles,fun-puzzles-exp1,production2,6790956f96019241f9c4f66e,8548-f432b403-c1b9-4c23-b610-38229bfe78ab,difficult,test,6,A,david-w-skinner,Microban,104,9.0,9.0,"['    #####', '#####   #', '#    $  #', '#  $#$#@#', '### #   #', '  # ... #', '  ###  ##', '    #  #', '    ####']","[{'x': 5, 'y': 2, 'state': '$'}, {'x': 3, 'y': 3, 'state': '$'}, {'x': 5, 'y': 3, 'state': '$'}]",7.0,3.0,4.0,5485.5,10.0,2144.0,,0,1,186,180,158,34,3,3
fun-puzzles,fun-puzzles-exp1,production2,6790956f96019241f9c4f66e,8548-f432b403-c1b9-4c23-b610-38229bfe78ab,difficult,test,7,A,jacques-duthen,Sokogen-990602-Levels,34,8.0,7.0,"['########', '##@ ####', '##$$   #', '#  $ # #', '# # ...#', '#   ####', '########']","[{'x': 2, 'y': 2, 'state': '$'}, {'x': 3, 'y': 2, 'state': '$'}, {'x': 3, 'y': 3, 'state': '$'}]",2.0,1.0,6.0,87109.5,10.0,2411.0,,0,0,78,73,59,22,4,1
fun-puzzles,fun-puzzles-exp1,production2,6790956f96019241f9c4f66e,8548-f432b403-c1b9-4c23-b610-38229bfe78ab,difficult,test,8,A,jacques-duthen,Sokogen-990602-Levels,38,8.0,6.0,"['#####', '#. .####', '#$$    #', '#@$#   #', '# .    #', '########']","[{'x': 1, 'y': 2, 'state': '$'}, {'x': 2, 'y': 2, 'state': '$'}, {'x': 2, 'y': 3, 'state': '$'}]",1.0,3.0,5.0,21227.40000000596,10.0,1136.0,,0,2,160,153,134,38,7,0
fun-puzzles,fun-puzzles-exp1,production2,6790956f96019241f9c4f677,8941-a75295a1-0952-400a-98d3-689ad17d5fd6,enjoyable,test,1,A,david-w-skinner,Microban,67,7.0,8.0,"['#####', '#   ##', '# #  #', '#@$*.##', '##  . #', ' # $# #', ' ##   #', '  #####']","[{'x': 2, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '*'}, {'x': 3, 'y': 5, 'state': '$'}]",1.0,3.0,0.0,2676.5,9.0,2160.0,104.0,1,3,160,152,138,16,5,3
fun-puzzles,fun-puzzles-exp1,production2,6790957096019241f9c4f689,9929-112c5ca1-1f34-42cb-b380-2ddd456ce48e,enjoyable,test,1,A,jacques-duthen,Sokogen-990602-Levels,32,7.0,7.0,"['#######', '##   ##', '## #.##', '#  $.##', '# # $ #', '#  * @#', '#######']","[{'x': 3, 'y': 3, 'state': '$'}, {'x': 4, 'y': 4, 'state': '$'}, {'x': 3, 'y': 5, 'state': '*'}]",5.0,5.0,2.0,20800.599999999627,10.0,3229.0,72.0,1,3,79,74,67,15,1,4
fun-puzzles,fun-puzzles-exp1,production2,6790956f96019241f9c4f677,8941-a75295a1-0952-400a-98d3-689ad17d5fd6,enjoyable,test,2,A,jacques-duthen,Sokogen-990602-Levels,32,7.0,7.0,"['#######', '##   ##', '## #.##', '#  $.##', '# # $ #', '#  * @#', '#######']","[{'x': 3, 'y': 3, 'state': '$'}, {'x': 4, 'y': 4, 'state': '$'}, {'x': 3, 'y': 5, 'state': '*'}]",5.0,5.0,2.0,1515.9000000953674,8.0,1383.0,115.0,1,3,131,125,111,21,4,2
fun-puzzles,fun-puzzles-exp1,production2,6790956f96019241f9c4f675,0808-1234c64f-ccf4-46a1-bc6f-6827478f2d8e,difficult,test,1,A,jacques-duthen,Sokogen-990602-Levels,32,7.0,7.0,"['#######', '##   ##', '## #.##', '#  $.##', '# # $ #', '#  * @#', '#######']","[{'x': 3, 'y': 3, 'state': '$'}, {'x': 4, 'y': 4, 'state': '$'}, {'x': 3, 'y': 5, 'state': '*'}]",5.0,5.0,2.0,2088.5,8.0,4439.0,127.0,1,3,75,72,60,18,2,1
fun-puzzles,fun-puzzles-exp1,production2,6790956f96019241f9c4f671,3398-8fd61e31-c1ca-4273-94c4-fcce5e1b8ca2,difficult,test,1,A,david-w-skinner,Microban,67,7.0,8.0,"['#####', '#   ##', '# #  #', '#@$*.##', '##  . #', ' # $# #', ' ##   #', '  #####']","[{'x': 2, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '*'}, {'x': 3, 'y': 5, 'state': '$'}]",1.0,3.0,0.0,3595.3000000715256,6.0,3981.0,121.0,1,3,77,76,74,9,1,0
fun-puzzles,fun-puzzles-exp1,production2,6790956f96019241f9c4f680,5808-784eccb3-6c57-47b0-b644-b30e7354513c,enjoyable,test,1,A,jacques-duthen,Sokogen-990602-Levels,13,8.0,6.0,"['######', '#@   ##', '# .$* ##', '# #$.  #', '#      #', '########']","[{'x': 3, 'y': 2, 'state': '$'}, {'x': 4, 'y': 2, 'state': '*'}, {'x': 3, 'y': 3, 'state': '$'}]",1.0,1.0,1.0,3682.100000023842,7.0,3141.0,83.0,1,3,123,121,113,17,1,1
fun-puzzles,fun-puzzles-exp1,production2,6790956f96019241f9c4f675,0808-1234c64f-ccf4-46a1-bc6f-6827478f2d8e,difficult,test,2,A,jacques-duthen,Sokogen-990602-Levels,18,7.0,7.0,"['#######', '#  ####', '#   ###', '#$ $@##', '#. #$ #', '#  . .#', '#######']","[{'x': 1, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '$'}, {'x': 4, 'y': 4, 'state': '$'}]",4.0,3.0,3.0,2161.600000143051,6.0,1605.0,74.0,1,3,49,47,43,15,0,2
fun-puzzles,fun-puzzles-exp1,production2,6790956f96019241f9c4f679,5158-d99f7eab-0aa9-4d14-be5b-5d7b30250881,enjoyable,test,1,A,jacques-duthen,Sokogen-990602-Levels,13,8.0,6.0,"['######', '#@   ##', '# .$* ##', '# #$.  #', '#      #', '########']","[{'x': 3, 'y': 2, 'state': '$'}, {'x': 4, 'y': 2, 'state': '*'}, {'x': 3, 'y': 3, 'state': '$'}]",1.0,1.0,1.0,64785.5,8.0,4864.0,118.0,1,3,263,197,181,28,1,65
fun-puzzles,fun-puzzles-exp1,production2,6790956f96019241f9c4f680,5808-784eccb3-6c57-47b0-b644-b30e7354513c,enjoyable,test,2,A,jacques-duthen,Sokogen-990602-Levels,32,7.0,7.0,"['#######', '##   ##', '## #.##', '#  $.##', '# # $ #', '#  * @#', '#######']","[{'x': 3, 'y': 3, 'state': '$'}, {'x': 4, 'y': 4, 'state': '$'}, {'x': 3, 'y': 5, 'state': '*'}]",5.0,5.0,2.0,2783.800000011921,8.0,4087.0,58.0,1,3,56,55,49,10,1,0
fun-puzzles,fun-puzzles-exp1,production2,6790956f96019241f9c4f671,3398-8fd61e31-c1ca-4273-94c4-fcce5e1b8ca2,difficult,test,2,A,jacques-duthen,Sokogen-990602-Levels,13,8.0,6.0,"['######', '#@   ##', '# .$* ##', '# #$.  #', '#      #', '########']","[{'x': 3, 'y': 2, 'state': '$'}, {'x': 4, 'y': 2, 'state': '*'}, {'x': 3, 'y': 3, 'state': '$'}]",1.0,1.0,1.0,1263.8999999761581,7.0,2881.0,174.0,1,3,125,123,123,21,2,0
fun-puzzles,fun-puzzles-exp1,production2,6790956f96019241f9c4f66f,9875-77c31433-07e1-4aef-a4e5-043f15ecb034,difficult,test,1,A,jacques-duthen,Sokogen-990602-Levels,35,8.0,6.0,"['######', '#@ * ###', '# #    #', '#.$$.# #', '#      #', '########']","[{'x': 3, 'y': 1, 'state': '*'}, {'x': 2, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '$'}]",1.0,1.0,7.0,31050.10000000149,10.0,2485.0,,0,2,193,183,94,18,10,0
fun-puzzles,fun-puzzles-exp1,production2,6790956f96019241f9c4f674,6186-32e70ee4-7ac6-4d03-856c-c7e9ef8aba13,difficult,test,1,A,david-w-skinner,Microban,67,7.0,8.0,"['#####', '#   ##', '# #  #', '#@$*.##', '##  . #', ' # $# #', ' ##   #', '  #####']","[{'x': 2, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '*'}, {'x': 3, 'y': 5, 'state': '$'}]",1.0,3.0,0.0,1985.7999999523163,9.0,4488.0,,0,2,288,279,255,32,7,2
fun-puzzles,fun-puzzles-exp1,production2,6790956f96019241f9c4f671,3398-8fd61e31-c1ca-4273-94c4-fcce5e1b8ca2,difficult,test,3,A,jacques-duthen,Sokogen-990602-Levels,32,7.0,7.0,"['#######', '##   ##', '## #.##', '#  $.##', '# # $ #', '#  * @#', '#######']","[{'x': 3, 'y': 3, 'state': '$'}, {'x': 4, 'y': 4, 'state': '$'}, {'x': 3, 'y': 5, 'state': '*'}]",5.0,5.0,2.0,1286.7000000476837,3.0,3143.0,33.0,1,3,34,34,33,7,0,0
fun-puzzles,fun-puzzles-exp1,production2,6790956f96019241f9c4f676,0209-82f8d7b1-7d8c-421b-becd-e2fc43eb28b8,difficult,test,1,A,david-w-skinner,Microban,67,7.0,8.0,"['#####', '#   ##', '# #  #', '#@$*.##', '##  . #', ' # $# #', ' ##   #', '  #####']","[{'x': 2, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '*'}, {'x': 3, 'y': 5, 'state': '$'}]",1.0,3.0,0.0,9735.59999999404,10.0,4611.0,,0,2,279,270,228,32,9,0
fun-puzzles,fun-puzzles-exp1,production2,6790957096019241f9c4f689,9929-112c5ca1-1f34-42cb-b380-2ddd456ce48e,enjoyable,test,2,A,jacques-duthen,Sokogen-990602-Levels,18,7.0,7.0,"['#######', '#  ####', '#   ###', '#$ $@##', '#. #$ #', '#  . .#', '#######']","[{'x': 1, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '$'}, {'x': 4, 'y': 4, 'state': '$'}]",4.0,3.0,3.0,1993.8000000002794,10.0,5984.0,,0,2,274,242,217,67,16,16
fun-puzzles,fun-puzzles-exp1,production2,6790956f96019241f9c4f677,8941-a75295a1-0952-400a-98d3-689ad17d5fd6,enjoyable,test,3,A,jacques-duthen,Sokogen-990602-Levels,35,8.0,6.0,"['######', '#@ * ###', '# #    #', '#.$$.# #', '#      #', '########']","[{'x': 3, 'y': 1, 'state': '*'}, {'x': 2, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '$'}]",1.0,1.0,7.0,1381.0,1.0,1685.0,,0,2,460,437,399,47,13,10
fun-puzzles,fun-puzzles-exp1,production2,6790956f96019241f9c4f663,4221-f8153973-98d6-43e5-9908-2a60cadfb458,difficult,test,1,A,david-w-skinner,Microban,67,7.0,8.0,"['#####', '#   ##', '# #  #', '#@$*.##', '##  . #', ' # $# #', ' ##   #', '  #####']","[{'x': 2, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '*'}, {'x': 3, 'y': 5, 'state': '$'}]",1.0,3.0,0.0,6191.399999976158,10.0,10675.0,,0,2,164,156,135,27,6,2
fun-puzzles,fun-puzzles-exp1,production2,6790956f96019241f9c4f671,3398-8fd61e31-c1ca-4273-94c4-fcce5e1b8ca2,difficult,test,4,A,jacques-duthen,Sokogen-990602-Levels,18,7.0,7.0,"['#######', '#  ####', '#   ###', '#$ $@##', '#. #$ #', '#  . .#', '#######']","[{'x': 1, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '$'}, {'x': 4, 'y': 4, 'state': '$'}]",4.0,3.0,3.0,1444.3999999761581,5.0,1801.0,91.0,1,3,41,41,41,13,0,0
fun-puzzles,fun-puzzles-exp1,production2,6790956f96019241f9c4f675,0808-1234c64f-ccf4-46a1-bc6f-6827478f2d8e,difficult,test,3,A,jacques-duthen,Sokogen-990602-Levels,34,8.0,7.0,"['########', '##@ ####', '##$$   #', '#  $ # #', '# # ...#', '#   ####', '########']","[{'x': 2, 'y': 2, 'state': '$'}, {'x': 3, 'y': 2, 'state': '$'}, {'x': 3, 'y': 3, 'state': '$'}]",2.0,1.0,6.0,1740.2000000476837,10.0,1803.0,,0,1,142,126,98,41,6,10
fun-puzzles,fun-puzzles-exp1,production2,6790957096019241f9c4f689,9929-112c5ca1-1f34-42cb-b380-2ddd456ce48e,enjoyable,test,3,A,jacques-duthen,Sokogen-990602-Levels,35,8.0,6.0,"['######', '#@ * ###', '# #    #', '#.$$.# #', '#      #', '########']","[{'x': 3, 'y': 1, 'state': '*'}, {'x': 2, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '$'}]",1.0,1.0,7.0,2455.2000000001863,10.0,1146.0,113.0,1,3,177,162,138,19,2,13
fun-puzzles,fun-puzzles-exp1,production2,6790956f96019241f9c4f680,5808-784eccb3-6c57-47b0-b644-b30e7354513c,enjoyable,test,3,A,david-w-skinner,Microban,67,7.0,8.0,"['#####', '#   ##', '# #  #', '#@$*.##', '##  . #', ' # $# #', ' ##   #', '  #####']","[{'x': 2, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '*'}, {'x': 3, 'y': 5, 'state': '$'}]",1.0,3.0,0.0,2566.900000035763,2.0,1793.0,,0,1,259,237,205,34,5,17
fun-puzzles,fun-puzzles-exp1,production2,6790956f96019241f9c4f679,5158-d99f7eab-0aa9-4d14-be5b-5d7b30250881,enjoyable,test,2,A,david-w-skinner,Microban,104,9.0,9.0,"['    #####', '#####   #', '#    $  #', '#  $#$#@#', '### #   #', '  # ... #', '  ###  ##', '    #  #', '    ####']","[{'x': 5, 'y': 2, 'state': '$'}, {'x': 3, 'y': 3, 'state': '$'}, {'x': 5, 'y': 3, 'state': '$'}]",7.0,3.0,4.0,25570.30000001192,5.0,2360.0,,0,1,491,440,405,53,7,44
fun-puzzles,fun-puzzles-exp1,production2,6790956f96019241f9c4f674,6186-32e70ee4-7ac6-4d03-856c-c7e9ef8aba13,difficult,test,2,A,jacques-duthen,Sokogen-990602-Levels,13,8.0,6.0,"['######', '#@   ##', '# .$* ##', '# #$.  #', '#      #', '########']","[{'x': 3, 'y': 2, 'state': '$'}, {'x': 4, 'y': 2, 'state': '*'}, {'x': 3, 'y': 3, 'state': '$'}]",1.0,1.0,1.0,882.0,6.0,5977.0,169.0,1,3,147,144,134,27,3,0
